Date,Commodity,State,Price,Volume,price_lag_7,price_lag_14,price_lag_30,rolling_mean_7,rolling_mean_30,rolling_std_7,month,quarter,year,is_harvest_season,is_festival_season
2026-01-15,Onion,Karnataka,1172.92,7293,1169.94,1118.58,1217.72,1163.01,1161.4616666666666,93.0365361923296,1,1,2026,1,0
2026-01-16,Onion,Karnataka,1089.05,5243,1178.17,1087.39,1126.73,1150.2785714285715,1160.205666666667,96.64403196414011,1,1,2026,1,0
2026-01-17,Onion,Karnataka,1244.43,7837,1162.36,989.16,1318.56,1162.0028571428572,1157.7346666666667,103.11541425578841,1,1,2026,1,0
2026-01-18,Onion,Karnataka,1151.6,7219,1285.25,1458.76,1310.16,1142.91,1152.4493333333335,87.71481516824875,1,1,2026,1,0
2026-01-19,Onion,Karnataka,1175.02,5298,1117.82,1163.69,1281.46,1151.0814285714284,1148.9013333333335,87.65222100790756,1,1,2026,1,0
2026-01-20,Onion,Karnataka,1303.56,7524,1233.67,1018.04,1273.01,1161.0657142857142,1149.919666666667,101.51232435147023,1,1,2026,1,0
2026-01-21,Onion,Karnataka,1183.61,4872,990.88,1094.64,1204.25,1188.5985714285712,1149.2316666666666,68.39489733125072,1,1,2026,1,0
2026-01-22,Onion,Karnataka,1369.73,6053,1172.92,1169.94,1334.58,1216.7142857142858,1150.4033333333332,95.82666206179076,1,1,2026,1,0
2026-01-23,Onion,Karnataka,1135.93,5316,1089.05,1178.17,1046.68,1223.4114285714288,1153.3783333333333,86.61260867190325,1,1,2026,1,0
2026-01-24,Onion,Karnataka,872.8,7742,1244.43,1162.36,1132.42,1170.3214285714287,1144.7243333333333,156.9326929428209,1,1,2026,1,0
2026-01-25,Onion,Karnataka,1086.8,5527,1151.6,1285.25,1146.71,1161.0642857142855,1142.7273333333333,160.1003305073773,1,1,2026,1,0
2026-01-26,Onion,Karnataka,1155.37,7174,1175.02,1117.82,898.59,1158.2571428571428,1151.2866666666666,159.98708153205024,1,1,2026,1,0
2026-01-27,Onion,Karnataka,1057.09,7005,1303.56,1233.67,954.52,1123.047142857143,1154.7056666666665,149.45392787458945,1,1,2026,1,0
2026-01-28,Onion,Karnataka,1254.8,7388,1183.61,990.88,1068.39,1133.2171428571428,1160.9193333333335,156.5172049876401,1,1,2026,1,0
2026-01-29,Onion,Karnataka,1175.8,4471,1369.73,1172.92,1253.05,1105.5128571428572,1158.3443333333332,120.75325305684191,1,1,2026,1,0
2026-01-30,Onion,Karnataka,1082.35,4587,1135.93,1089.05,1253.47,1097.8585714285714,1152.6403333333333,120.20072620809151,1,1,2026,1,0
2026-01-31,Onion,Karnataka,1102.12,6701,872.8,1244.43,1118.58,1130.6185714285714,1152.0916666666667,68.97289743770727,1,1,2026,1,0
2026-02-01,Onion,Karnataka,1312.6,4639,1086.8,1151.6,1087.39,1162.8757142857141,1159.5986666666665,93.50318512527497,2,1,2026,0,0
2026-02-02,Onion,Karnataka,1332.75,5514,1155.37,1175.02,989.16,1188.2157142857143,1171.0516666666665,113.10997728717258,2,1,2026,0,0
2026-02-03,Onion,Karnataka,1524.77,5942,1057.09,1303.56,1458.76,1255.027142857143,1173.252,153.61839470088182,2,1,2026,0,0
2026-02-04,Onion,Karnataka,1367.91,4938,1254.8,1183.61,1163.69,1271.185714285714,1180.0593333333334,159.42943003694285,2,1,2026,0,0
2026-02-05,Onion,Karnataka,1400.87,5423,1175.8,1369.73,1018.04,1303.3385714285712,1192.8203333333333,159.6816598139936,2,1,2026,0,0
2026-02-06,Onion,Karnataka,1291.26,2846,1082.35,1135.93,1094.64,1333.1828571428573,1199.3743333333334,127.84402498282444,2,1,2026,0,0
2026-02-07,Onion,Karnataka,1462.97,4986,1102.12,872.8,1169.94,1384.732857142857,1209.142,84.57482815319342,2,1,2026,0,0
2026-02-08,Onion,Karnataka,1525.83,6463,1312.6,1086.8,1178.17,1415.1942857142858,1220.7306666666666,92.3105028074848,2,1,2026,0,0
2026-02-09,Onion,Karnataka,1553.17,3901,1332.75,1155.37,1162.36,1446.6828571428573,1233.7576666666669,96.97671554111317,2,1,2026,0,0
2026-02-10,Onion,Karnataka,1704.73,3616,1524.77,1057.09,1285.25,1472.3914285714286,1247.7403333333334,136.8034549306099,2,1,2026,0,0
2026-02-11,Onion,Karnataka,1611.61,4230,1367.91,1254.8,1117.82,1507.2057142857143,1264.2,136.7920026728061,2,1,2026,0,0
2026-02-12,Onion,Karnataka,1524.01,7025,1400.87,1175.8,1233.67,1524.797142857143,1273.8780000000002,128.5049955856776,2,1,2026,0,0
2026-02-13,Onion,Karnataka,1287.16,6434,1291.26,1082.35,990.88,1524.2114285714285,1283.754,129.75015509670064,2,1,2026,0,0
2026-02-14,Onion,Karnataka,1405.0,4977,1462.97,1102.12,1172.92,1515.93,1291.49,136.00943239348823,2,1,2026,0,0
2026-02-15,Onion,Karnataka,1316.29,5989,1525.83,1312.6,1089.05,1485.9957142857143,1299.0646666666664,155.17575174159902,2,1,2026,0,0
2026-02-16,Onion,Karnataka,1711.22,4456,1553.17,1332.75,1244.43,1508.5742857142857,1314.6243333333332,176.59847799052602,2,1,2026,0,0
2026-02-17,Onion,Karnataka,1516.98,4933,1704.73,1524.77,1151.6,1481.7528571428572,1326.8036666666667,154.74710721197712,2,1,2026,0,0
2026-02-18,Onion,Karnataka,1362.59,5531,1611.61,1367.91,1175.02,1446.1785714285713,1333.056,148.41282709933847,2,1,2026,0,0
2026-02-19,Onion,Karnataka,1398.16,4010,1524.01,1400.87,1303.56,1428.2,1336.2093333333332,144.99635179318298,2,1,2026,0,0
2026-02-20,Onion,Karnataka,1373.44,4576,1287.16,1291.26,1183.61,1440.5257142857142,1342.537,134.2799101202554,2,1,2026,0,0
2026-02-21,Onion,Karnataka,1436.39,6033,1405.0,1462.97,1369.73,1445.01,1344.7589999999998,133.41716006570928,2,1,2026,0,0
2026-02-22,Onion,Karnataka,1349.61,6822,1316.29,1525.83,1135.93,1449.7700000000002,1351.8816666666667,128.56551507564438,2,1,2026,0,0
2026-02-23,Onion,Karnataka,1584.88,4598,1711.22,1553.17,872.8,1431.7214285714285,1375.6176666666665,88.31091201517236,2,1,2026,0,0
2026-02-24,Onion,Karnataka,1520.18,4206,1516.98,1704.73,1086.8,1432.1785714285713,1390.0636666666667,88.83255323520116,2,1,2026,0,0
2026-02-25,Onion,Karnataka,1656.19,4033,1362.59,1611.61,1155.37,1474.1214285714286,1406.7576666666666,115.7378237553224,2,1,2026,0,0
2026-02-26,Onion,Karnataka,1406.9,5744,1398.16,1524.01,1057.09,1475.3700000000001,1418.4180000000001,114.82532560371436,2,1,2026,0,0
2026-02-27,Onion,Karnataka,1457.12,5195,1373.44,1287.16,1254.8,1487.3242857142857,1425.162,106.49893221015763,2,1,2026,0,0
2026-02-28,Onion,Karnataka,1417.76,4150,1436.39,1405.0,1175.8,1484.662857142857,1433.2273333333335,108.20308170507525,2,1,2026,0,0
2026-03-01,Onion,Karnataka,1432.37,7250,1349.61,1316.29,1082.35,1496.4857142857143,1444.8946666666666,94.66101835094032,3,1,2026,0,1
2026-03-02,Onion,Karnataka,1412.38,5499,1584.88,1711.22,1102.12,1471.8428571428574,1455.236666666667,90.16057799176173,3,1,2026,0,1
2026-03-03,Onion,Karnataka,1247.47,4087,1520.18,1516.98,1312.6,1432.8842857142859,1453.0656666666666,119.83035687408493,3,1,2026,0,1
2026-03-04,Onion,Karnataka,1543.22,4886,1656.19,1362.59,1332.75,1416.7457142857143,1460.0813333333333,88.16768112657411,3,1,2026,0,1
2026-03-05,Onion,Karnataka,1429.95,4531,1406.9,1398.16,1524.77,1420.0385714285715,1456.9206666666666,88.16911277549637,3,1,2026,0,1
2026-03-06,Onion,Karnataka,1512.47,6609,1457.12,1373.44,1367.91,1427.945714285714,1461.7393333333334,94.31651584904891,3,1,2026,0,1
2026-03-07,Onion,Karnataka,1286.33,6377,1417.76,1436.39,1400.87,1409.17,1457.9213333333332,108.671677236217,3,1,2026,0,1
2026-03-08,Onion,Karnataka,1229.03,6185,1432.37,1349.61,1291.26,1380.1214285714286,1455.847,127.05815183457659,3,1,2026,0,1
2026-03-09,Onion,Karnataka,1302.2,5534,1412.38,1584.88,1462.97,1364.3814285714288,1450.488,129.2023890940812,3,1,2026,0,1
2026-03-10,Onion,Karnataka,1273.57,3836,1247.47,1520.18,1525.83,1368.1100000000001,1442.0793333333336,125.59237092010261,3,1,2026,0,1
2026-03-11,Onion,Karnataka,1513.06,5159,1543.22,1656.19,1553.17,1363.8014285714287,1440.7423333333331,118.92413946553643,3,1,2026,0,1
2026-03-12,Onion,Karnataka,1507.28,6935,1429.95,1406.9,1704.73,1374.8485714285712,1434.1606666666667,129.2374410956502,3,1,2026,0,1
2026-03-13,Onion,Karnataka,1447.76,5195,1512.47,1457.12,1611.61,1365.6042857142857,1428.699,119.71641364172835,3,1,2026,0,1
2026-03-14,Onion,Karnataka,1376.0,6978,1286.33,1417.76,1524.01,1378.4142857142856,1423.7653333333333,114.50407850918397,3,1,2026,0,1
2026-03-15,Onion,Karnataka,1229.85,6520,1229.03,1432.37,1287.16,1378.5314285714285,1421.855,114.32606154162016,3,1,2026,0,1
2026-03-16,Onion,Karnataka,1739.38,5263,1302.2,1412.38,1405.0,1440.9857142857145,1433.0010000000002,171.02832610000772,3,1,2026,0,1
2026-03-17,Onion,Karnataka,1375.37,5226,1273.57,1247.47,1316.29,1455.5285714285712,1434.9703333333334,158.27248007034632,3,1,2026,0,1
2026-03-18,Onion,Karnataka,1516.36,6557,1513.06,1543.22,1711.22,1456.0,1428.475,158.47718521393688,3,1,2026,0,1
2026-03-19,Onion,Karnataka,1299.12,3382,1507.28,1429.95,1516.98,1426.2628571428572,1421.213,166.5741685370475,3,1,2026,0,1
2026-03-20,Onion,Karnataka,1398.88,6129,1447.76,1512.47,1362.59,1419.2800000000002,1422.4226666666666,166.5473373148483,3,1,2026,0,1
2026-03-21,Onion,Karnataka,1351.13,5431,1376.0,1286.33,1398.16,1415.7271428571428,1420.8549999999998,167.88438379971117,3,1,2026,0,1
2026-03-22,Onion,Karnataka,1615.43,3819,1229.85,1229.03,1373.44,1470.81,1428.9213333333332,159.7931312666445,3,1,2026,0,1
2026-03-23,Onion,Karnataka,1277.46,4325,1739.38,1302.2,1436.39,1404.8214285714287,1423.6236666666668,121.08950235652793,3,1,2026,0,1
2026-03-24,Onion,Karnataka,1457.91,3566,1375.37,1273.57,1349.61,1416.6128571428574,1427.2336666666667,121.76052366760216,3,1,2026,0,1
2026-03-25,Onion,Karnataka,1506.16,6072,1516.36,1513.06,1584.88,1415.1557142857143,1424.6096666666667,120.42154165778348,3,1,2026,0,1
2026-03-26,Onion,Karnataka,1503.16,5760,1299.12,1507.28,1520.18,1444.304285714286,1424.0423333333333,112.05733574932616,3,1,2026,0,1
2026-03-27,Onion,Karnataka,1307.85,5578,1398.88,1447.76,1656.19,1431.3,1412.431,122.95914307877158,3,1,2026,0,1
2026-03-28,Onion,Karnataka,1703.96,3250,1351.13,1376.0,1406.9,1481.7042857142858,1422.3329999999999,153.2132543066595,3,1,2026,0,1
2026-03-29,Onion,Karnataka,1618.21,5481,1615.43,1229.85,1457.12,1482.1014285714286,1427.7026666666668,153.62071642289897,3,1,2026,0,1
2026-03-30,Onion,Karnataka,1471.8,3330,1277.46,1739.38,1417.76,1509.8642857142856,1429.5040000000001,125.45153019620916,3,1,2026,0,1
2026-03-31,Onion,Karnataka,1386.54,4242,1457.91,1375.37,1432.37,1499.6685714285716,1427.9763333333333,133.04791247623805,3,1,2026,0,1
2026-04-01,Onion,Karnataka,1434.77,5998,1506.16,1516.36,1412.38,1489.4699999999998,1428.7226666666668,135.18634793005424,4,2,2026,0,1
2026-04-02,Onion,Karnataka,1645.45,6287,1503.16,1299.12,1247.47,1509.797142857143,1441.9886666666669,147.7058378122154,4,2,2026,0,1
2026-04-03,Onion,Karnataka,1653.51,4129,1307.85,1398.88,1543.22,1559.1771428571428,1445.6650000000002,124.9694183542851,4,2,2026,0,1
2026-04-04,Onion,Karnataka,1541.03,6521,1703.96,1351.13,1429.95,1535.9014285714288,1449.3676666666665,107.45469129335982,4,2,2026,0,1
2026-04-05,Onion,Karnataka,1403.09,5630,1618.21,1615.43,1512.47,1505.1699999999998,1445.7216666666668,110.70403018860235,4,2,2026,0,1
2026-04-06,Onion,Karnataka,1575.59,5979,1471.8,1277.46,1286.33,1519.9971428571428,1455.3636666666669,112.42686818761393,4,2,2026,0,1
2026-04-07,Onion,Karnataka,1408.7,5845,1386.54,1457.91,1229.03,1523.162857142857,1461.3526666666667,108.2781117792285,4,2,2026,0,1
2026-04-08,Onion,Karnataka,1570.45,7447,1434.77,1506.16,1302.2,1542.5457142857142,1470.2943333333335,101.76591404740392,4,2,2026,0,1
2026-04-09,Onion,Karnataka,1404.08,5494,1645.45,1503.16,1273.57,1508.064285714286,1474.6446666666666,101.97915405563889,4,2,2026,0,1
2026-04-10,Onion,Karnataka,1708.61,6643,1653.51,1307.85,1513.06,1515.935714285714,1481.163,116.21022557662629,4,2,2026,0,1
2026-04-11,Onion,Karnataka,1486.08,6725,1541.03,1703.96,1507.28,1508.0857142857144,1480.4563333333333,116.08845921065422,4,2,2026,0,1
2026-04-12,Onion,Karnataka,1690.44,4526,1403.09,1618.21,1447.76,1549.1357142857144,1488.5456666666666,123.35075339009329,4,2,2026,0,1
2026-04-13,Onion,Karnataka,1517.82,4943,1575.59,1471.8,1376.0,1540.8828571428571,1493.2730000000001,123.21832070411335,4,2,2026,0,1
2026-04-14,Onion,Karnataka,1596.07,5667,1408.7,1386.54,1229.85,1567.6499999999999,1505.4803333333334,109.28135004045966,4,2,2026,0,1
2026-04-15,Onion,Karnataka,1348.75,4517,1570.45,1434.77,1739.38,1535.9785714285713,1492.4593333333332,136.95637692692978,4,2,2026,0,1
2026-04-16,Onion,Karnataka,1599.23,5114,1404.08,1645.45,1375.37,1563.857142857143,1499.9213333333332,124.97019774253512,4,2,2026,0,1
2026-04-17,Onion,Karnataka,1415.43,5763,1708.61,1653.51,1516.36,1521.9742857142858,1496.557,117.2627483982176,4,2,2026,0,1
2026-04-18,Onion,Karnataka,1588.97,6751,1486.08,1541.03,1299.12,1536.6728571428573,1506.2186666666666,118.4560417362002,4,2,2026,0,1
2026-04-19,Onion,Karnataka,1504.44,5588,1690.44,1403.09,1398.88,1510.1014285714284,1509.7373333333335,97.16252714370563,4,2,2026,0,1
2026-04-20,Onion,Karnataka,1304.52,4915,1517.82,1575.59,1351.13,1479.6299999999999,1508.1836666666668,124.06176674006262,4,2,2026,0,1
2026-04-21,Onion,Karnataka,1500.31,4407,1596.07,1408.7,1615.43,1465.95,1504.3463333333334,113.94978704089688,4,2,2026,0,1
2026-04-22,Onion,Karnataka,1531.66,4137,1348.75,1570.45,1277.46,1492.0800000000002,1512.8196666666665,103.04517585343663,4,2,2026,0,1
2026-04-23,Onion,Karnataka,1491.37,5189,1599.23,1404.08,1457.91,1476.6714285714286,1513.9350000000002,91.8034700557924,4,2,2026,0,1
2026-04-24,Onion,Karnataka,1512.01,5280,1415.43,1708.61,1506.16,1490.4685714285715,1514.1299999999999,88.25440185972631,4,2,2026,0,1
2026-04-25,Onion,Karnataka,1541.73,6074,1588.97,1486.08,1503.16,1483.7199999999998,1515.4156666666668,80.97266699324555,4,2,2026,0,1
2026-04-26,Onion,Karnataka,1614.66,5952,1504.44,1690.44,1307.85,1499.4657142857143,1525.6426666666666,95.14892657602827,4,2,2026,0,1
2026-04-27,Onion,Karnataka,1648.55,5894,1304.52,1517.82,1703.96,1548.6128571428574,1523.7956666666666,60.04735706486191,4,2,2026,0,1
2026-04-28,Onion,Karnataka,1656.18,5484,1500.31,1596.07,1618.21,1570.8799999999999,1525.0613333333333,67.57817103176704,4,2,2026,0,1
2026-04-29,Onion,Karnataka,1534.27,4286,1531.66,1348.75,1471.8,1571.2528571428572,1527.1436666666666,67.33246584777372,4,2,2026,0,1
2026-04-30,Onion,Karnataka,1591.72,5359,1491.37,1599.23,1386.54,1585.5885714285716,1533.983,57.44709143450536,4,2,2026,0,1
2026-05-01,Onion,Karnataka,1884.79,3610,1512.01,1415.43,1434.77,1638.8428571428572,1548.9836666666667,118.36142808001836,5,2,2026,0,0
2026-05-02,Onion,Karnataka,1997.79,4078,1541.73,1588.97,1645.45,1703.9942857142858,1560.7283333333332,170.17429779073478,5,2,2026,0,0
2026-05-03,Onion,Karnataka,2079.25,3550,1614.66,1504.44,1653.51,1770.3642857142856,1574.9196666666664,214.3817265111529,5,2,2026,0,0
2026-05-04,Onion,Karnataka,1914.89,4653,1648.55,1304.52,1541.03,1808.412857142857,1587.3816666666667,212.78794348006193,5,2,2026,0,0
2026-05-05,Onion,Karnataka,1965.15,4834,1656.18,1500.31,1403.09,1852.5514285714285,1606.117,207.93686865877513,5,2,2026,0,0
2026-05-06,Onion,Karnataka,1651.84,5149,1534.27,1531.66,1575.59,1869.347142857143,1608.6586666666665,180.93911763483806,5,2,2026,0,0
2026-05-07,Onion,Karnataka,1871.96,4087,1591.72,1491.37,1408.7,1909.3814285714284,1624.1006666666667,134.25384791859702,5,2,2026,0,0
2026-05-08,Onion,Karnataka,1901.74,3559,1884.79,1512.01,1570.45,1911.8028571428572,1635.1436666666668,133.88874980298723,5,2,2026,0,0
2026-05-09,Onion,Karnataka,1877.01,2911,1997.79,1541.73,1404.08,1894.5485714285714,1650.9080000000001,128.6403030972403,5,2,2026,0,0
2026-05-10,Onion,Karnataka,1946.5,5521,2079.25,1614.66,1708.61,1875.5842857142857,1658.8376666666668,104.36856947968408,5,2,2026,0,0
2026-05-11,Onion,Karnataka,1817.53,2328,1914.89,1648.55,1486.08,1861.6757142857143,1669.886,104.7441423751341,5,2,2026,0,0
2026-05-12,Onion,Karnataka,2078.41,2833,1965.15,1656.18,1690.44,1877.8557142857142,1682.8183333333332,129.2686402879766,5,2,2026,0,0
2026-05-13,Onion,Karnataka,2076.02,4114,1651.84,1534.27,1517.82,1938.452857142857,1701.425,102.26124481187128,5,2,2026,0,0
2026-05-14,Onion,Karnataka,2003.9,2934,1871.96,1591.72,1596.07,1957.3014285714285,1715.0193333333332,100.09938485133787,5,2,2026,0,0
2026-05-15,Onion,Karnataka,1887.65,3604,1901.74,1884.79,1348.75,1955.2885714285712,1732.9826666666665,101.53423813809273,5,2,2026,0,0
2026-05-16,Onion,Karnataka,2265.93,3760,1877.01,1997.79,1599.23,2010.8485714285712,1755.206,147.54512094367152,5,2,2026,0,0
2026-05-17,Onion,Karnataka,2149.23,4157,1946.5,2079.25,1415.43,2039.8099999999997,1779.6660000000002,152.61864619588087,5,2,2026,0,0
2026-05-18,Onion,Karnataka,1912.25,4218,1817.53,1914.89,1588.97,2053.3414285714284,1790.442,132.49916055438152,5,2,2026,0,0
2026-05-19,Onion,Karnataka,1854.51,2807,2078.41,1965.15,1504.44,2021.3557142857142,1802.1109999999999,151.15117574325475,5,2,2026,0,0
2026-05-20,Onion,Karnataka,2280.67,5560,2076.02,1651.84,1304.52,2050.5914285714284,1834.6493333333335,180.44052265021418,5,2,2026,0,0
2026-05-21,Onion,Karnataka,2166.53,4800,2003.9,1871.96,1500.31,2073.824285714286,1856.8566666666668,183.86407867924635,5,2,2026,0,0
2026-05-22,Onion,Karnataka,2118.0,4873,1887.65,1901.74,1531.66,2106.7314285714288,1876.4013333333335,164.59367408140446,5,2,2026,0,0
2026-05-23,Onion,Karnataka,1962.06,5106,2265.93,1877.01,1491.37,2063.3214285714284,1892.091,155.42474367878418,5,2,2026,0,0
2026-05-24,Onion,Karnataka,1948.08,4601,2149.23,1946.5,1512.01,2034.5857142857144,1906.6266666666668,155.48913197359357,5,2,2026,0,0
2026-05-25,Onion,Karnataka,1966.7,4456,1912.25,1817.53,1541.73,2042.3642857142859,1920.7923333333333,149.5995326259463,5,2,2026,0,0
2026-05-26,Onion,Karnataka,1845.57,4778,1854.51,2078.41,1614.66,2041.087142857143,1928.4893333333334,151.4966784800017,5,2,2026,0,0
2026-05-27,Onion,Karnataka,1906.23,3779,2280.67,2076.02,1648.55,1987.5957142857144,1937.0786666666668,114.35663118173397,5,2,2026,0,0
2026-05-28,Onion,Karnataka,1969.31,4702,2166.53,2003.9,1656.18,1959.4214285714284,1947.5163333333333,82.89048064132292,5,2,2026,0,0
2026-05-29,Onion,Karnataka,1991.34,5240,2118.0,1887.65,1534.27,1941.3271428571427,1962.7520000000002,49.67360188074497,5,2,2026,0,0
2026-05-30,Onion,Karnataka,2125.03,4390,1962.06,2265.93,1591.72,1964.6085714285714,1980.529,85.95300487834139,5,2,2026,0,0
2026-05-31,Onion,Karnataka,1914.09,3506,1948.08,2149.23,1884.79,1959.7528571428572,1981.5056666666667,87.97859677485965,5,2,2026,0,0
2026-06-01,Onion,Karnataka,2258.51,3720,1966.7,1912.25,1997.79,2001.44,1990.1963333333333,143.4597756631813,6,2,2026,0,0
2026-06-02,Onion,Karnataka,2213.76,1885,1845.57,1854.51,2079.25,2054.0385714285717,1994.68,144.2811496614016,6,2,2026,0,0
2026-06-03,Onion,Karnataka,2210.48,5012,1906.23,2280.67,1914.89,2097.502857142857,2004.533,138.0246588734758,6,2,2026,0,0
2026-06-04,Onion,Karnataka,1893.83,5017,1969.31,2166.53,1965.15,2086.7200000000003,2002.1556666666665,151.95403515536054,6,2,2026,0,0
2026-06-06,Onion,Karnataka,2090.53,3617,1991.34,2118.0,1651.84,2100.8900000000003,2016.7786666666666,146.08891253843717,6,2,2026,0,0
2026-06-07,Onion,Karnataka,2230.95,3220,2125.03,1962.06,1871.96,2116.0214285714287,2028.745,154.26274409034124,6,2,2026,0,0
2026-06-08,Onion,Karnataka,2240.0,3502,1914.09,1948.08,1901.74,2162.5800000000004,2040.0203333333334,130.51337453812735,6,2,2026,0,0
2026-06-09,Onion,Karnataka,2266.97,3583,2258.51,1966.7,1877.01,2163.7885714285717,2053.0190000000002,131.58452814679697,6,2,2026,0,0
2026-06-10,Onion,Karnataka,2237.56,2614,2213.76,1845.57,1946.5,2167.1885714285713,2062.721,133.38608640939722,6,2,2026,0,0
2026-06-11,Onion,Karnataka,2089.8,3269,2210.48,1906.23,1817.53,2149.9485714285715,2071.7966666666666,134.65103557324989,6,2,2026,0,0
2026-06-12,Onion,Karnataka,2127.05,3725,1893.83,1969.31,2078.41,2183.2657142857142,2073.418,77.39811170328463,6,2,2026,0,0
2026-06-13,Onion,Karnataka,2251.22,2752,2090.53,1991.34,2076.02,2206.2214285714285,2079.258,68.64391777583016,6,2,2026,0,0
2025-12-16,Onion,Maharashtra,1139.61,6752,1139.61,1139.61,1139.61,1154.4,1154.4,20.916218587498104,12,4,2025,1,0
2025-12-17,Onion,Maharashtra,1169.19,7182,1139.61,1139.61,1139.61,1154.4,1154.4,20.916218587498104,12,4,2025,1,0
2025-12-18,Onion,Maharashtra,1054.79,7440,1139.61,1139.61,1139.61,1121.1966666666667,1121.1966666666667,59.381210271712575,12,4,2025,1,0
2025-12-19,Onion,Maharashtra,1176.65,5681,1139.61,1139.61,1139.61,1135.06,1135.06,55.852664514178215,12,4,2025,1,0
2025-12-20,Onion,Maharashtra,965.34,8037,1139.61,1139.61,1139.61,1101.116,1101.116,90.00342093498448,12,4,2025,1,0
2025-12-21,Onion,Maharashtra,1125.81,7723,1139.61,1139.61,1139.61,1105.2316666666666,1105.2316666666666,81.13029580043862,12,4,2025,1,0
2025-12-22,Onion,Maharashtra,988.35,6785,1139.61,1139.61,1139.61,1088.5342857142857,1088.5342857142857,86.23642962946747,12,4,2025,1,0
2025-12-23,Onion,Maharashtra,1097.65,7864,1139.61,1139.61,1139.61,1082.5400000000002,1089.67375,83.5096583236534,12,4,2025,1,0
2025-12-24,Onion,Maharashtra,1096.25,7771,1169.19,1139.61,1139.61,1072.1200000000001,1090.4044444444444,75.01431530048117,12,4,2025,1,0
2025-12-25,Onion,Maharashtra,1147.51,9073,1054.79,1139.61,1139.61,1085.3657142857141,1096.115,79.49639988853643,12,4,2025,1,0
2025-12-26,Onion,Maharashtra,894.43,6111,1176.65,1139.61,1139.61,1045.0485714285714,1077.78,95.4492777043688,12,4,2025,1,0
2025-12-27,Onion,Maharashtra,1132.42,6899,965.34,1139.61,1139.61,1068.9171428571428,1082.3333333333333,93.05530339790523,12,4,2025,1,0
2025-12-28,Onion,Maharashtra,1071.56,5617,1125.81,1139.61,1139.61,1061.1671428571428,1081.5046153846154,89.72688833608461,12,4,2025,1,0
2025-12-29,Onion,Maharashtra,887.16,7699,988.35,1139.61,1139.61,1046.7114285714285,1067.6228571428571,109.40662890163034,12,4,2025,1,0
2025-12-30,Onion,Maharashtra,1122.84,9826,1097.65,1139.61,1139.61,1050.31,1071.3039999999999,111.75049291464745,12,4,2025,1,0
2025-12-31,Onion,Maharashtra,1179.48,5663,1096.25,1169.19,1139.61,1062.2,1078.065,121.45907170730398,12,4,2025,1,0
2026-01-01,Onion,Maharashtra,1048.92,9262,1147.51,1054.79,1139.61,1048.1157142857144,1076.350588235294,115.48724978067824,1,1,2026,1,0
2026-01-02,Onion,Maharashtra,1176.39,5376,894.43,1176.65,1139.61,1088.3957142857143,1081.9083333333333,101.24349688698422,1,1,2026,1,0
2026-01-03,Onion,Maharashtra,1127.3,4569,1132.42,965.34,1139.61,1087.6642857142856,1084.2973684210526,100.8903156662626,1,1,2026,1,0
2026-01-04,Onion,Maharashtra,1021.87,7113,1071.56,1125.81,1139.61,1080.5657142857144,1081.176,103.9149867050214,1,1,2026,1,0
2026-01-05,Onion,Maharashtra,1204.11,6227,887.16,988.35,1139.61,1125.8442857142857,1087.03,68.67353174189294,1,1,2026,1,0
2026-01-06,Onion,Maharashtra,1086.16,7881,1122.84,1097.65,1139.61,1120.6042857142857,1086.9904545454547,70.32061974915165,1,1,2026,1,0
2026-01-07,Onion,Maharashtra,1395.9,6207,1179.48,1096.25,1139.61,1151.5214285714287,1100.421304347826,126.0292491750192,1,1,2026,1,0
2026-01-08,Onion,Maharashtra,1222.08,5518,1048.92,1147.51,1139.61,1176.2585714285713,1105.4904166666668,119.35116609241439,1,1,2026,1,0
2026-01-09,Onion,Maharashtra,1170.95,8790,1176.39,894.43,1139.61,1175.4814285714285,1108.1088,119.36787750878551,1,1,2026,1,0
2026-01-10,Onion,Maharashtra,1262.32,8228,1127.3,1132.42,1139.61,1194.7700000000002,1114.04,121.17981515087423,1,1,2026,1,0
2026-01-11,Onion,Maharashtra,1297.05,6307,1021.87,1071.56,1139.61,1234.0814285714284,1120.818148148148,98.19738208129137,1,1,2026,1,0
2026-01-12,Onion,Maharashtra,1053.71,6459,1204.11,887.16,1139.61,1212.5957142857144,1118.4214285714286,119.90306457817562,1,1,2026,1,0
2026-01-13,Onion,Maharashtra,1228.79,8593,1086.16,1122.84,1139.61,1232.9714285714285,1122.2272413793103,106.16853448308397,1,1,2026,1,0
2026-01-14,Onion,Maharashtra,796.78,10126,1395.9,1179.48,1139.61,1147.3828571428571,1111.3790000000001,173.2387390966856,1,1,2026,1,0
2026-01-15,Onion,Maharashtra,1112.31,6348,1222.08,1048.92,1139.61,1131.7014285714286,1110.469,170.29340175400907,1,1,2026,1,0
2026-01-16,Onion,Maharashtra,1052.36,6661,1170.95,1176.39,1169.19,1114.76,1106.5746666666666,171.63167151393301,1,1,2026,1,0
2026-01-17,Onion,Maharashtra,1114.46,6732,1262.32,1127.3,1054.79,1093.6371428571429,1108.5636666666667,159.08461833400523,1,1,2026,1,0
2026-01-18,Onion,Maharashtra,1105.81,7680,1297.05,1021.87,1176.65,1066.3171428571427,1106.2023333333334,132.5356593165631,1,1,2026,1,0
2026-01-19,Onion,Maharashtra,1097.75,7749,1053.71,1204.11,965.34,1072.6085714285714,1110.6159999999998,132.88228869047578,1,1,2026,1,0
